BusinessID,bob,richard,kevin,james,donald,montey,terence,daniel,michael,nicholas,marcus,yiselle,philip,samantha,harold,hamilton,matthew,vincent,eduardo,sebastian
KY1K7T3LZT0Y,663.2862318244318,585.6551233856625,517.6712926983745,694.8588117326701,535.902439442009,514.5348732187614,500.6397612623724,646.6740180474452,535.312190718663,708.4332183050051,539.0291779334666,503.77482289973,510.57822668109276,517.4759483139115,572.5282048782904,684.4786941526204,533.5157480984808,776.3087605603455,510.9827898011652,518.5023401080449
R22Y6LPWBXTO,544.2622057093579,569.5952004127679,529.406110584187,538.6562059262324,555.3062769326516,537.2978390820186,725.5444663634607,704.8981002494384,523.166863339487,578.7811630773,678.6447837972881,567.8570611729285,951.7164745267933,511.36821850057896,538.0985117939967,582.4035924930653,565.6213990125383,565.1565814494525,535.608889620581,570.2312604228647
MTU1JKX0N1AM,677.7631246591252,801.397874097582,947.1626536623105,546.0966977798961,539.6883624193401,514.7310181253249,539.1295172234678,547.1789947921988,501.8531568965567,540.2206274876023,537.9323622821473,697.606046921175,624.3224744796246,500.1767712163545,680.7819435825818,513.42618742501,526.6255091923538,504.5704783812509,564.9243337215867,676.2959423879628
FYL5XEQ20T1X,664.6777783297275,516.8264673014162,642.3449643581413,508.4435087509817,520.5368806145947,672.2024281701031,633.1411409338443,521.1509082374415,519.535485536095,825.7170755898911,538.3278749173577,914.6481958773502,565.9382440089012,582.8557695686561,569.1579164493751,578.2900225945338,505.75531965843,773.347593856725,604.7313806709967,663.0553340229042
QIS68KG5VFLN,637.5372714753591,505.06910539776817,533.5848685081271,599.0162257363959,602.5047144535872,511.49471026807095,572.9806606331726,772.4650574410534,557.6276655130067,596.1882578519982,509.67722402296914,571.4386509554097,690.3513807694974,521.799166881454,562.2888620200528,541.9048763253597,539.3876345980165,506.35429028427086,513.6148087873815,576.4662211958604
BYTCBOTGT6WO,501.4862028820076,583.9786561322429,511.4812759251881,533.1611932059417,555.206686892427,814.857292291721,662.7357821500614,547.1607696743229,634.0688811404375,533.5885982735456,500.2950905552171,515.4885054596097,501.234994196223,777.7553044621483,530.4004764923759,716.7460296184736,545.3867953245875,595.9793887551768,641.7891130822586,526.344544086204
QUBK7WN8RLFF,514.3055783802889,631.4029287558451,521.0449209439744,517.8572518549867,520.0670375837747,621.0654656178103,522.8504824844341,673.6961710083805,560.4176961526553,655.7468593791673,516.3773234259635,528.2981845521144,611.489946313047,592.2893074151245,556.5742722040118,562.6749277716938,712.6591863503485,763.9352780399172,513.2676873130216,590.0502191003793
WNSWM1P0YSRI,568.4018620725393,591.3184167614226,511.42730889041326,664.5506595262912,700.3102641918753,704.8703982219854,613.4627076781242,550.4737844422219,577.6558767767951,605.5318844285314,519.7280238362871,539.2554870402545,511.5136187995307,511.15346657705277,507.36986413560413,541.2435375028916,502.73120804649307,647.694254271966,902.0401383967098,508.4729644002167
NHX5TVF3QE1L,530.2316292069075,639.3445058928488,503.55201496558453,581.4794217264782,566.0884544837497,518.1623062277803,559.454049660746,630.9939777221934,557.4529807446354,724.9750712112095,511.9848483146257,534.4139193754877,663.9901351512808,870.0479462007761,774.6649371788518,613.5661355385497,521.2520282136394,571.4742154554626,525.5903028219882,577.5521186414022
9YUJHZXFZOVA,634.5032594233604,532.5294384684012,686.0868195273142,519.0617004123985,511.2636380364976,611.6642664923795,630.5740725555852,696.032544414781,607.763767217383,509.447628394836,582.2022240555973,612.8348159733705,512.0660362486515,533.8875822354164,675.5346851336936,588.7575370492689,547.2550410931059,644.048107020109,530.6523490203397,548.1474056680846
9S76JFEFEWZ7,562.8715924988664,811.0212273052252,673.0071459853177,648.9982271988514,506.6955461241024,559.1137084816169,711.3703108386702,500.60592977472754,734.7967182172515,623.7600834431327,515.4055414771449,583.5351560688022,612.8992825573255,596.2316300514871,591.7526450278413,640.550031673861,514.5442124955102,551.1632736860711,736.4964638939746,783.3202421312626
PZXRIRE88G61,517.9012988120944,590.7222657057215,784.9287261694633,535.7743283174135,705.8700417382222,539.5758482726535,541.2144039991645,621.3125257257714,644.8244769706164,506.90227477111284,560.8358911684111,510.91463289602973,737.9188787149163,572.4239966995021,524.1106564813073,658.9255260964422,546.0212911557878,606.4973665395797,564.5923919655601,597.0307238177935
RHTPBK6XC0BX,566.209917018726,543.2809158905092,557.4108190224476,685.8522608640735,518.8791626311183,791.6427282657729,758.4795941197474,558.2481790635492,661.3483341658211,539.1104482324515,544.9518465064767,658.9565598227294,699.9859741400435,558.3294590408306,699.2470066808708,515.7292811325226,580.1722801069031,550.2471321094109,521.3935858054373,712.2961754163853
8MLPTVHYDJY6,623.1141702700555,752.5847608507883,513.67666039163,517.2989200320027,513.0746538987986,511.08862839655035,624.5161297651639,527.687849397883,557.1328225924279,505.2127169014506,598.2970214637072,628.7810330927579,798.0220817825837,750.9023007837653,675.4614051010775,837.8768336179512,524.5593370629921,683.1502724671655,528.0089260078641,946.1568972241637
Y5UZ1LW2X0Y6,519.5019951473284,520.4913959927967,671.9906629375711,511.5268740379251,617.0839353319325,537.6543735939431,508.206063199737,622.3964059884584,672.1999357854854,557.1907457193131,529.4598260449083,523.2094168756624,567.1934883558965,1328.4158439178823,717.640643383911,568.4729503613239,551.1021552529528,505.9051788587404,548.0375515687854,543.3968201120371
XU17VUE3NT1H,510.6118821157108,613.9791514926883,507.708702958215,688.2534351260211,591.8868535252101,549.8565184808797,557.8512265960381,555.0783800962266,525.1981621237288,504.37247082103397,634.1107373400794,556.2911425301771,519.3347067718933,635.8355308339655,696.2303996192559,739.5855120703892,971.4025350656747,651.6104261436203,580.2843309394093,554.0840178824459
WVENQGZRZH88,546.3937033762359,506.3084534089143,658.570684124801,1082.7506107338581,540.9907171018662,583.2509057242887,546.1187502731179,553.8276065944502,729.1384085932165,507.3352171392406,542.9988598820589,909.4196318763425,600.3622250263822,572.6404780826128,519.5672581596876,869.4841897040111,503.23456227105305,521.950054388688,557.733061203896,502.2700397508053
CM55I1U8GWMQ,549.0316266740039,659.585937143728,971.311911349803,639.313965971343,531.5769719022131,546.4362946750988,561.7428104596537,638.9469010810529,803.535632315946,572.1607496299874,612.0930545908898,515.8606590091272,611.2394222833293,648.2171321419613,616.6104536800497,503.3028268172256,573.7530554313041,590.0560367420494,510.18070023362066,634.5056498091
PBMC90JE3TR9,537.8565132938344,585.2562513520722,699.4751227577888,529.5800080324956,553.8102254550067,677.1334371954258,510.0183732974309,554.8409979036136,506.5316609105609,604.8307243968156,533.1418141440347,515.9434917898908,616.2761128132811,563.1983611466801,610.3366021908807,552.2574548070563,501.38787294543397,555.5864059985898,540.9404169321882,506.04393253917516
9RIN92RB6R57,604.8057505053268,500.6072923501258,566.3121025981593,545.8739642753548,511.2773009356682,615.8659950209274,689.2145640623069,533.1122857200857,509.7273745374011,560.398034640525,637.6191912517506,560.1101191608371,557.3710141059016,552.6694321525189,500.430296890087,589.6129699871407,654.2763630236823,729.3257928834327,501.254214125413,693.190787720887
SO1EYJNKVSIN,525.0614739004636,596.5154356583829,536.8426927222106,510.8310596010565,603.4490374942839,719.6148128663368,592.6775842549762,514.693495321396,525.986467044393,549.8874201892304,648.4567874803585,516.282451573007,549.8969952930136,676.9314233578702,508.65998389876074,562.862933885433,990.9264908516556,573.3470689130502,826.4856959875913,558.9119965356792
1UF2DU9GZWJW,553.884834958295,616.3791653032667,718.5241600183733,679.1476018283665,666.094138314484,669.9519130119586,770.2837454959847,703.6252767640211,511.3006386404031,645.3850441404633,582.4747400760583,874.7030393501584,610.7043573898966,675.4022040110885,524.4869111716197,500.0003131139747,665.6257775335273,783.5668227190662,511.20710999792743,509.64871060523797
5I13GB50Y7ZL,501.8230662591646,562.7790658442158,558.7857675654865,500.94222003641886,558.3190429802756,566.6125929896649,707.9816404049617,532.3948114848092,592.9645266759926,620.5343587569249,609.4435530522607,810.0067231803403,513.0331007392334,647.9227849863244,537.729122618219,526.7659700788189,619.1357670537978,746.0218293844625,500.8190283297703,537.1755689046911
55RIVK1OU1PE,551.2276844193192,761.02139637202,664.3997414316405,602.2676722406409,523.5700995607417,527.0848154627486,522.5025895438774,586.0108220608004,506.6203846648847,566.1099978416365,687.69909949243,638.9033411892034,763.7084826239713,589.6857928252319,604.5884191825668,539.1650018391001,652.4988916396699,501.8864779484896,548.1623635012296,886.5412154781897
R91K2OEYWPEF,515.6693611099465,686.7914689363022,535.1359995875029,502.8875128459307,587.5620686480116,548.4703126718508,617.3643584865282,603.1460224958762,527.4871509835949,646.1333927420766,658.7057009684999,558.759439027185,771.9716376451692,639.5879335291465,592.0165975676733,699.6785653715972,529.6724934068475,522.1672191081439,645.0417757347315,514.4062061865843
ZEM0ET3U1IW2,595.7870107773907,564.4248552934816,630.8677113515116,528.278559969767,607.7965368003138,713.6171715877505,732.2658395094854,635.0178860652989,717.6904331808813,536.7280995405918,535.0173658320596,564.2900690129012,545.602540972226,531.9017437509407,677.4600535383083,662.0673785903437,560.7640199347455,526.2748685761841,760.5327991802993,772.485472694503
ADPQ08CVQOBN,543.5860770967756,655.4853992807307,756.1122580446652,532.4179504140253,567.1260466072874,568.6075703427372,693.0307623990138,581.7347047104435,682.8530020483466,597.2127361672566,901.0258314915261,698.5159516743869,502.3944178591661,535.7612437374971,722.6792714688065,553.9100307203627,524.217976237794,584.3939698862443,549.974607267369,508.86170519908006
JRZ39AZJ6SM6,599.6231760980671,563.500544773391,503.10694802824236,559.8387948422924,538.2299909333072,727.3745541025789,520.6219789546766,512.8121273977666,611.328650984727,688.3002915015542,746.7988750472291,514.0669097985301,524.0529031950769,793.5479301001212,512.800390727029,564.1593542699643,597.7500911680182,632.473011635002,536.5870705409241,654.7044662046344
YH751FRLMBAI,500.59274712502224,562.0217002726205,503.07325879617997,579.5607799818048,584.126506432465,758.9221386982003,590.9632881647007,684.9456100840578,768.66098673605,924.3335022956817,610.9221139299286,1028.2735851233824,608.6531623617306,532.3842665435037,668.1810208696966,549.3177678736541,546.5975302664864,623.4224263177442,525.1215595386293,591.8910811257666
IGLMPQSTXT9J,588.5323292594958,502.2594541412403,620.1029737597826,602.9877819471726,753.8629999083231,518.6757938634659,538.2768610205302,606.018417120056,592.073954132388,544.3245003917359,608.7551661937778,547.1648995147939,560.6800097661014,562.2796776139321,598.7282650985588,654.6709303116334,515.6274786888243,846.309123392467,616.6531405944063,519.4401971493255
JMLKXYCIGQ0Q,866.0057234778398,505.91333952865057,665.6295773979207,768.5633606093741,608.3834683781497,530.0372041675939,717.1490165689904,526.337025699168,541.5393324170843,678.3561355377715,584.6372114114687,530.5841952174196,606.066080998203,531.8195913846603,667.6920850403073,547.8212355008607,515.8265853120677,644.4748059554217,600.8031551331354,511.80256371134357
JW0QKPP71CSF,537.2157797578471,626.1646355422793,559.5201005576522,501.4228581042722,813.6795967044854,560.0231898095614,585.6792098747133,571.2980855050673,531.3133069695753,538.6727875673649,556.4505472280184,534.1514412379519,568.7364277784588,583.5562411101755,599.9139068186801,553.535195108702,521.7272750465352,522.4971030288707,637.5404983513165,514.1780291183126
X92GM8KXIMOG,500.24773132451605,515.3107020126255,533.7554159893739,648.1311412491391,635.5179590940643,546.953034709442,520.2982340800445,527.7055298856052,657.3900535114251,750.5125496709538,634.0925368892293,704.9324509387677,672.3918270743036,605.1616213586608,573.0601580356366,560.5017303239892,677.8256002170269,504.95960004356635,598.522955518582,546.2093399335704
CZ2BAWL3XBCI,610.6484381876178,672.3986580156077,577.0013361846188,583.8817136632179,641.6892051540775,580.5231900830413,519.3799006820736,654.7046955472024,547.6585592012631,508.1349812216267,579.7056461438938,601.0627882094687,823.6057252964243,501.4772173378625,517.4225561106531,516.7480424869511,516.200454189095,598.5558776358429,507.18659263101847,538.3447856723953
AJBY7V2QPED3,521.5749009385162,508.997694714541,721.0234839498214,612.3804336589807,520.8360960530191,671.8427688784847,571.0147297645592,509.8147233705296,511.26612934952,845.1390987567075,696.9912293814568,516.872459122348,615.286146591709,679.4883943191077,674.9597435205187,539.7576371796157,521.5698465118079,507.3919988425086,546.3452420232269,545.8429234103909
BE8CT37GPQ5W,863.4528727988456,507.9571039076401,566.5426180465591,625.6781113868504,509.37193458425827,527.057104361407,726.8795547279101,709.4485105480519,600.7604943245792,552.175182198142,569.5087128462593,631.8336043753416,867.5926848774241,649.912714613162,576.092733485506,525.2694127894315,614.1722041262677,733.7387233402465,618.3672560692806,626.0729266163755
Z13X2LDMULC0,562.6617578049322,525.6307400248076,501.28545045305566,632.9594212384866,619.4012418568776,1211.0820256770976,526.4731258199159,1029.797802362699,516.1829530039173,570.8240100695809,510.8076891800296,787.2686976182015,648.0755006742874,556.4048941502443,570.8221773655079,549.9237076810108,510.51572185419826,550.9493544422608,567.8325727396136,558.5917875584856
R5NMK850B9MT,652.864294451333,635.4101198259613,558.2253305773133,769.5007039849036,574.8746113722758,526.5319335101992,532.9938456210268,526.0372505886116,572.2258152496561,517.6496791220512,630.8582067061395,546.2145071492905,770.4346291382697,596.6717213177388,600.1402067610696,829.7393103503714,653.7874874419138,503.63725231277937,561.8699366075992,777.7523348227891
K9ODYRL25OF3,640.7041289060726,744.6408840718367,504.14534128697176,563.5340274941785,523.4061803732938,599.647778494011,511.5347816365702,592.9279967979476,582.4289854473798,625.4727947781362,759.5796134138858,708.6036308885002,725.7606375477901,873.4622835697469,543.279222984464,525.713771882282,775.0893211977441,597.320754639955,590.9775681282667,714.3051903381311
RVXJEKBZUWIA,629.840561447177,588.0806431295907,522.84884901226,565.9632813498713,632.2648958499827,514.4892726590383,632.6439374799286,515.6087114033071,612.7348377418693,624.8623752294964,825.4755725910204,502.5332924971475,799.3947133706083,638.1273998756715,573.1889863246098,757.1857073729543,593.3136316277853,744.9875621622252,747.8436949255934,695.7213707948188
793K59GFPFRM,526.0205945064481,564.4118716729445,524.7343634543312,573.1960939017648,509.7648621564101,584.1562805876674,501.55334700667487,516.5566884307009,571.7192351503147,545.047048730485,606.3196534520364,525.8070658282013,519.7427128009126,535.4969786864397,560.6645865161412,573.0857444782729,509.7274833528676,560.9257569186653,505.4581710931089,680.8344134451731
NHIRPAKP3A6Z,515.4038451035043,751.9052831459671,651.5252356239934,513.3941090020539,521.5071458558373,509.9951847498837,553.2489439865876,500.58506947065337,527.5587185229303,619.830485687772,600.8356722616238,758.6734096115181,562.7610388611862,584.3839177666422,575.5447856392003,534.6285158278669,593.2750672108137,650.2177994384631,552.582368536631,589.7608574130232
E1RFII0Z13PM,539.5309731450725,533.1684372567006,507.65062873733757,585.5377614906955,596.6446820081545,622.6129629797358,605.5773015324361,784.5136561298679,595.4599145969667,526.0153343496111,507.6639012223933,561.106884185763,796.35105792307,543.1377725174091,517.0805997063873,536.8835408335271,510.56666428641796,616.131465122556,524.2168642132206,669.4573877277517
WXQ8PF2YKTRZ,555.7136297954086,532.6340065331792,521.9176415003512,729.2457407658356,582.5603261085805,774.5826663912464,536.5676506858462,685.9490892475551,596.4773995434593,643.017507744329,627.0374802630968,522.1613293173896,885.1138331229015,597.3109499965682,531.306216683919,542.9123995758001,510.5025642780175,566.5601734419563,601.164948133237,666.9571944403494
R38E2JJMXABS,507.1681259527967,740.8970341579595,550.5830638760539,503.05905753607885,593.9716649723063,567.7793860037442,617.699962868507,612.9302209188917,587.913700646329,597.2159733025197,711.5638069961215,581.5590363414308,608.9230898718181,532.2708269816292,707.0225458089121,527.43942806395,580.0586647174822,671.9173870839418,507.4681250377432,559.3411245290214
CHVELNRLBB0X,693.4174945899586,627.9877718149014,558.1882205655286,504.7049600406182,777.5858935675556,600.916358743522,702.2245939194144,634.6939086386283,539.6529814455549,672.2350923385741,792.7567860117888,823.162521612609,516.036361890282,523.1986145265879,809.9341452149598,695.7516781921275,619.4113596899522,553.4501324948995,607.0079480761789,572.4258126701424
IGZOBZ70DQ3N,684.8597595585363,500.0097439560843,619.4180088206934,602.7677224837245,505.56838111253387,535.0048115880903,544.4879423821923,757.8932927868372,547.5823704315173,620.3515876080926,549.5913094937406,532.3283249803591,526.9648564151531,503.1673275617674,684.7288170374277,910.7057837528015,605.7319400532276,673.2276103022691,576.2254160156403,502.62367313725116
A7YTHWGV9573,534.3930153171622,516.041562820101,519.0828450845564,589.4208466605669,512.0095086319091,527.392572850472,627.67865046305,531.2433232449808,505.3857774977002,644.1386514387797,749.9814354147093,562.2019770830814,541.1960051033743,561.7650037475931,583.9802401751442,550.9286420694755,539.3498466020496,672.7255653403724,612.5567306938963,543.9127518241302
L6Z721B2KIU3,615.5420783031152,539.519350414504,532.2769753149108,620.6486716200016,555.7425809766479,644.2268536617424,625.831474060078,675.3697274173655,539.9012677154525,547.0816637939313,534.0920559667325,554.546090619789,522.9946226737227,534.6575131649827,543.9934883377355,506.63954146222784,806.9825829587508,547.6067433308177,572.4184184409988,583.3626238383239
E5OYRD33RQWD,654.0761202810119,541.5171953360614,543.2806306580743,529.7979825029608,727.1314019012117,643.1853886788723,548.9454900017454,588.7800203481439,960.6781870337862,512.5423794214514,556.210065530561,527.2702364656003,739.7931381881845,747.2008261683665,516.2507869345363,753.1249344745441,510.7111696208494,843.7670689549714,546.1212062061817,549.0438105714162
GFAJKUUYRAIH,608.4649590168694,679.2381470878523,920.1044648120464,605.5456483531958,846.6233553713964,649.0108465289175,511.5337936129662,521.4479203555862,572.1642182184089,547.3305615046514,735.5287164855605,639.9497782290464,505.1725211968387,651.8489646452911,621.4481992396765,647.5386874038529,525.1979819338346,549.4295509258867,547.8073558303992,539.5691228211132
3HL578ZWAUGX,648.955440595573,638.7503991664439,612.0184004900688,550.421786179411,867.4174562142293,646.4699482007238,522.7057877025874,516.4142914556094,509.5514664470035,563.522047237753,529.3826703814492,536.3196543590049,511.3141489844247,515.7147210177302,566.1745503742713,562.3912681887912,522.4872265411162,535.7213443947601,563.7338736121998,510.02630205028083
B7ZUUTUAOKPG,556.4110676557264,509.23940523072855,525.1229194379138,594.7059590350215,787.7299928543381,682.4466220255517,538.5732008376541,526.7463619273414,712.6162743180275,518.5518263378802,548.6221254089214,546.8208423749139,569.3399178437865,809.728180644248,640.4721107344053,616.6788340173052,521.7976731080573,520.6349158543302,515.8516846178039,538.720759826196
B1VE6PXG9W13,1135.7223185722148,515.4321102743345,720.390996041766,703.8976464948593,523.9097427375634,510.54024824134376,713.2324278959222,520.765140837361,575.29461442379,559.8386017754631,633.0324977204097,545.3622613750392,603.8383178050525,616.4025234411513,581.9783585849339,512.2970180973409,706.968579699969,540.0021176838039,624.5383545633583,533.7997023353986
THG2ENLE9MN0,813.4425031294763,515.7932369961625,500.1054624181744,506.3430665583276,645.2422922449168,541.2571716332249,547.6320913915786,593.1618261365049,520.6487835872413,684.3157390898768,601.29669494979,692.7655938262579,515.9901631887399,533.9997173054754,774.1846498747132,573.5649816602132,525.8347380027342,618.920564316081,545.2819551724599,587.6853406029397
0DPNZ7LBJN3N,565.1288665114428,612.2493209397907,711.898474832046,641.6204640395264,531.0473514551029,597.3830726668089,533.2515602427567,513.6050549560324,532.6799049467062,540.2050063014597,630.6697402110854,976.0833875967046,611.7396423554111,598.5938358988152,624.2537499167641,527.7839441483694,526.8353339153758,504.3293296581375,868.2330870421058,575.47464747304
R21ZD39NN82B,572.5059370438333,543.2252913304808,513.1634798130511,534.4263721229688,506.57855249129284,706.5838063442045,531.429237002821,510.50446001880897,586.2473583317658,605.6070326656546,722.8283342444295,791.2417382971505,551.5961568510662,834.0786021906063,532.9597393933074,667.0854325571164,643.5157132679143,775.5704542872629,661.5099177110111,562.0363204708212
80WHP3UBYB0I,698.7175826366447,550.6908986948763,515.183540034076,543.2807454937263,676.9660402422713,826.7087892058362,591.0157621199289,516.3603057544524,544.7109987200438,841.3522485309732,530.0445948103245,620.6744617452227,507.6068592584911,991.2395221518773,512.898381305544,549.3854044127738,628.4193691665506,654.4005508818385,735.8740517367281,510.0373073695222
UTJHYGFGS7N0,557.3151346948559,587.6759331525375,632.8426767089891,541.9005109521192,566.7873900195683,579.6419235131266,734.5573701761784,594.7853004556176,644.3282060033233,575.1325189744374,649.5376073045079,538.4388826054138,562.354027202319,582.0502829432278,574.1388483114997,573.825513326185,536.2269323724147,735.2980964882299,709.684940330463,613.597777906655
P9I310J6BOKD,504.84720146857273,537.9427994646096,590.3941252699881,514.4293076812288,653.5412357781136,508.2745365861555,528.692053922397,532.5299602694748,770.9984861527832,532.9390220552607,505.65835338104733,509.0053261403275,522.9562337939562,502.85903638578054,538.3023251476969,500.9483807331136,518.9585418643584,745.8545588925547,541.3088871850574,619.5738821529777
TMECJ1IYEOD6,529.3912853460149,511.15880118533926,664.1538321921728,520.0138587952414,535.8497143895883,551.0320811483056,624.0861947328608,503.9284675923591,514.8335066030836,588.9910344369039,537.9788530285359,539.5876421844973,669.6579839513674,588.4368389824771,560.9762573450985,656.1528264244954,637.382421431075,542.8021331156534,517.1481986491527,611.3558391018167
8YR0SNCHLEP6,685.9219963761376,606.0186204627609,650.9808037372212,587.5038895487086,761.7999010882755,539.6321242995502,616.8352963984759,649.4807145037682,562.4160840815196,504.06469721054617,610.1059941492487,504.6091229020055,573.6446157305069,515.0199491118385,609.1736967357285,623.6078475124374,551.7573972759852,526.0971769137566,544.2911857945129,503.8691775934997
EDKVC77MECQ5,503.03931847735356,530.2510011284711,545.9134386887418,583.8781237395368,550.3470332127467,577.2859177687537,637.9504491142482,597.2267964533169,570.9347064886051,540.0014050135485,666.7970264972716,534.3490634325598,711.4057563919325,534.954381196538,511.0285095745836,631.5836247715874,528.4370257966478,568.681164013851,829.3774445682939,512.8431159535157
60M9D7LE5XPE,679.5861646348172,527.8550631412298,1029.8405620618369,818.7470248331274,532.51343614862,619.4279205686577,612.080105290959,580.1380251514466,518.0432593351248,585.691075339874,716.0661826394308,609.5532599581579,543.9968914396675,526.7987550699243,619.5394169847174,537.7504914890148,510.29548726577593,636.7249989434713,522.371513608954,1064.7713791019912
5DPBUTXXU3NF,609.0161808377117,631.6996208664319,590.5205630400279,584.8700820471155,612.4405520668614,506.46486828941744,635.7957588048653,525.3906827969003,673.5320686881956,737.7024928341328,529.5861226057458,526.5597352407076,546.0455266583025,613.3612094759548,813.3860692625888,525.2126352640114,580.7744927355265,679.5248627143787,536.0787551964702,503.0470805045143
YRM8WTEWS8UX,509.52163960106543,577.8702648635598,583.6878617068761,835.2366528704006,813.6917296655547,764.08829633259,500.11517368110873,521.4569528289329,523.1616010329693,664.4504040046336,589.7492495695766,505.26699699376667,590.7327176993172,552.1948776910382,580.5517213391988,886.0711401367926,500.9701617547059,789.1234159609403,720.8441536480666,516.7706782233257
LQOOTVDU238B,748.9061695323466,522.7666396047096,963.6414803102934,510.5961173083789,615.374904534071,815.7834265621573,777.2380254714726,700.1742738566252,515.8600932366743,527.6432198945917,568.4872735054533,527.1448624103889,518.859921895448,530.7325243450958,544.0544835170656,623.479531917758,532.2765567177273,522.5325269050319,576.9049956615996,571.8323593423373
1HJE3DAPNBIH,516.7675281844805,966.821040179853,547.5403454063979,524.1251002295713,506.492347309287,537.7471545793856,732.9332264455682,508.00518131033203,580.6206376763583,718.9078981476227,520.434190110062,522.8790255882291,774.4304845051527,568.4019871140935,508.45728119356966,699.872226971824,967.4397415203636,525.3523261458113,520.37897378832,651.1667317664983
ZUCVXR9HJZXI,500.42155767390494,631.7298772249072,550.4873912765289,627.8140464164302,559.1825449893831,525.377305077106,513.4185268662939,653.8551687199838,772.0084547710867,670.7262959837221,545.569884266038,800.2206532203647,503.8627806803202,526.0369342766486,535.1378841719758,506.12732253392454,525.3399206605075,532.3832997213404,750.2729659746146,549.6474390228988
CQW7AYPZORT3,527.7192600749516,722.1007262198568,573.362831017806,594.2348432486024,516.9303551217974,554.1195471152081,674.3683280111995,658.0900615461358,596.517028695305,529.2054447175041,544.2671864855204,576.1669819644375,573.831067612635,588.8219629411745,543.9628924587004,702.3181588622857,533.769781932046,540.7074447908325,507.78393630045605,530.9958077900127
7SFHOZ1JJ68T,571.8576398750891,538.6409100463857,518.940891814691,508.99167236863275,616.9978199892328,526.584878589272,514.6121898060154,616.6011793389441,598.0300768372007,769.0663648916862,528.1965708860633,573.7725443527426,523.6386229429438,634.2704327085974,540.1055490730806,501.74907395852114,537.2233385570465,529.0453260519031,570.8607137436712,521.2104667260146
2Z00DV302POX,554.8691428707857,661.7173644275687,652.4184234166763,650.5471671830626,551.5287627650358,545.3904805940965,569.3818332522856,610.4081796698378,650.1500607581845,561.4233291863627,533.4713723297998,539.464316127519,562.971984303537,509.22323660001774,586.7311338254158,666.9783557043243,534.354609783385,523.7988322981781,529.0868539087088,687.3496798353252
IZF8A5IKCEBM,645.8658294414035,627.9442940734692,598.5946746400826,519.0364270461133,537.1007585765453,595.5895895986861,582.7810187257735,555.6673749992922,647.7929579884841,518.0070262847521,632.9084597563141,550.9804782563047,679.5123590227486,592.5217510561787,508.67391075617223,528.3060722710899,561.6417607130336,508.9166272017156,615.9148620812676,555.4441497203624
6VN5FYLH8WBR,525.2614528370101,597.7053466124551,535.2760170125476,702.437254980582,811.3294163942446,678.1254453962789,551.9019918975948,525.5354157723978,501.93627030635173,503.5180919109771,500.55488652436725,572.1359937569498,577.1874526015837,506.9975292459218,559.9134521898877,532.4020979792654,547.4707494815258,669.9455286678756,663.6618363876543,524.6078966298089
UAUY0DZQK2O9,572.0182810975136,509.28581476515285,664.0613684243843,566.0779625765614,509.0325231183872,602.7732319802913,566.3611510495928,641.0700261697962,618.3578445134174,525.6684632313761,694.3045084517039,522.9645898384018,535.7153808099819,508.36641211177107,672.8311983286959,742.5288400777922,560.2552485384883,644.0418659688352,704.5094887274661,571.9297341668022
LW29RL08DQSA,540.3647992820595,527.9542276803184,519.6917995140276,546.3902253973974,596.2415950566653,547.9643417258492,616.2391700987329,594.9648914620527,613.6856876365945,560.069710922034,712.3825263880315,638.6995821484072,944.4455046335597,601.9682438639862,534.6267101688411,947.1294158680062,634.9459411973396,611.6391168245289,831.6522423187689,685.0769174328002
N8VLUZSZ9YUA,666.0543620203482,526.026664765983,647.2058072102967,501.7968797746121,516.5893986244853,572.0128364353789,538.7858831342076,526.4692082512564,523.6879069737263,622.4896658251822,608.400301680304,555.9502450330199,521.3101545109123,586.9536836665725,569.4817459249819,570.2613781619959,672.6637230977628,686.6487156260686,633.1510531658396,599.5291116649353
ZUX1E9CX0BWH,529.6834524700474,521.6646094834769,524.9879710569246,556.9503794350683,633.6742264306367,784.8602793049196,644.8702577258659,595.5265559739915,631.9058923948483,609.5279856973686,844.6076793689356,505.16919857247393,549.4823934357516,568.7539068170195,651.6576907541045,698.0098722104321,529.4253597450964,754.4835978083586,685.7796050400624,554.8634032707415
XEV1JC7Q9G2E,562.9617746304517,578.9157731689853,558.9600114682744,564.4066115025487,540.9044712354137,507.49070358738163,612.1320949296112,500.0037349180519,514.409141106141,588.2986268308059,528.3767723621854,518.358676139829,556.4216168850561,542.93488018562,550.2094495811994,720.3664515301596,506.3819858503775,509.68690737878313,568.3225444247262,652.6593933206284
C2N0AMNNTRUN,608.3119354006558,506.42586643943497,559.6247011447899,606.9671692356851,551.5818888901955,623.3187987707561,713.0238319997466,629.4354949003408,519.5324986018943,948.2156552660397,565.5348693929645,541.4458414002007,530.6865152276208,543.0837608193918,548.3732338101565,568.712143771212,500.7823744029813,770.4246801112602,600.8982299482808,558.2898049600097
PWOIWXJVNMQS,591.5936326110376,526.6245895633754,517.1930732655914,545.7025771606487,501.61500328849166,700.965061897898,741.3437131547356,586.1315658400971,549.6688433414851,891.0848504913338,668.990157574164,577.1272636767442,504.68994070500827,512.3535957686735,526.6518115213639,504.0092675235603,525.6846876446467,502.22136046952323,513.267138799369,531.4808717012075
