BusinessID,ClaimAmount
08A56390,570348.041293612
03A56399,873403.352283078
03A56412,14870.0073127105
07A56444,412837.573286936
00A56455,82492.5312116942
09A56590,65923.3157349308
06A56638,23127.6352526532
02A56687,474419.898533795
05A56718,1154973.3845854
06A56744,160087.829481505
07A56815,10618.6013005608
04A56827,223933.261506224
03A56853,254380.451282605
03A56853,563284.383524694
05A56867,50616.67138914
05A56905,63089.85877481
05A56947,59484.5753402622
03A56975,160689.04775537
02A57011,66150.1693099543
03A57012,70159.0364408408
00A57031,339435.097603159
08A57048,489333.758777611
08A57134,98512.5595705588
07A57138,169425.847353035
08A57139,17236.5403799229
01A57166,111628.139113989
01A57168,317606.97752457
03A57198,22997.5791428007
05A57248,34187.5429095007
04A57294,990540.834033712
02A57316,84956.1776891612
06A57324,338725.316743456
00A57332,23624.424062165
08A57341,66298.1820716
01A57360,149101.443262416
06A57366,49052.7261066755
06A57375,602772.424835733
03A57397,435556.51727384
06A57439,1067773.69277787
05A57488,364516.645624498
04A57496,99510.6292857787
06A57525,712977.184382603
03A57530,210854.718773956
07A57549,452225.211191556
07A57576,142884.155681241
04A57595,566520.962383356
07A57636,70320.1524642733
07A57653,55614.1668802274
02A57663,180368.542261803
03A57664,101114.475718038
01A57703,1194855.34269437
01A57703,159899.908546197
08A57713,131195.17439371
06A57732,587354.507735778
05A57849,840138.227932029
00A57865,36231.0604750239
04A57889,167845.736334625
05A57894,758619.857563306
05A57930,255007.763215615
06A57955,141383.461483228
01A57959,345296.204259419
06A57971,126330.566610589
05A58005,95451.8683831276
09A58022,327782.763880835
02A58103,36162.7556615019
02A58134,279616.019336341
02A58143,520206.061503384
08A58194,318105.843998642
04A58206,95277.6020494804
03A58230,31336.3412340072
03A58264,174171.591489133
05A58313,192686.657414777
04A58330,82299.2148656141
01A58354,146738.449970352
04A58360,402464.547551065
06A58376,118888.133137847
04A58407,151565.646073779
03A58429,578584.226099377
01A58450,191751.379779311
04A58452,139874.391305211
05A58464,188288.428515557
03A58512,565188.681526054
06A58523,540019.612180662
05A58594,70772.3457034172
08A58620,21294.5636246718
06A58627,246666.579202825
02A58707,30019.6673926635
08A58793,69473.8157777051
04A58814,74627.183614757
06A58840,1266454.90340721
00A58847,279327.300620202
04A58862,538606.564082082
07A58871,568637.596604797
02A58931,272224.083666686
08A58934,40625.9655907096
06A58957,40223.6458556923
09A58994,363970.272535671
09A58994,562252.352394159
00A58995,275316.058064837
03A59007,12175.8408681193
02A59032,9287.08705508609
02A59212,64757.8072757805
08A59267,479466.545822966
07A59290,105411.587767198
03A59297,800023.113785636
07A59319,210370.520549147
07A59327,293692.792747443
08A59328,510042.220896932
07A59329,235534.461273778
07A59341,201778.004630811
09A59352,219873.390860885
01A59378,613564.54867633
02A59395,724858.204972463
01A59420,41940.3817958915
07A59433,38747.37151408
05A59462,85934.4555497633
07A59467,605676.457988037
06A59474,393475.815682654
07A59509,390138.327263856
09A59522,293951.243728579
02A59553,248481.643785788
08A59600,210178.026226835
03A59617,61853.1224059828
04A59634,522380.655061158
03A59645,127365.66078922
03A59725,232751.439737254
01A59730,397101.947488897
04A59865,67819.1946914937
03A59877,287491.731512497
09A59900,103029.93475771
02A59940,86185.6953024154
02A59967,80878.3418002053
02A59976,25869.7956243194
05A59986,98147.0128854534
08A60015,41455.4044938526
01A60061,252100.74741849
02A60076,71570.1537158135
01A60116,413793.209345336
02A60117,78982.4282225626
08A60191,870091.696345088
04A60208,619143.667281987
03A60323,35650.5438885566
06A60367,291738.648810021
02A60406,419672.055772405
00A60409,77859.7176087892
08A60410,79147.8788481362
03A60417,214418.678098184
04A60427,687920.157767479
00A60449,91644.3628175567
00A60452,21400.599196264
04A60453,61847.7885274343
09A60505,444754.712552739
03A60618,1116629.67481955
03A60639,53659.6196491709
01A60654,125116.531927841
01A60702,924281.475829774
08A60734,207242.556053384
08A60762,111856.454281945
08A60778,26948.2491526858
08A60793,164210.974042768
06A60800,47327.1404649571
05A60811,39577.7680516767
03A60833,634725.184652938
06A60865,140827.972154455
04A60891,315837.184430007
02A60903,500865.918061664
01A60906,231134.922677985
07A60920,251540.241589904
02A60921,373462.092281071
01A60954,67959.4545296669
02A61065,38965.2219253791
07A61168,1523771.76510602
06A61197,450767.550080977
06A61214,289309.820019404
04A61237,224062.31525391
07A61243,182512.87507996
02A61360,170588.145934043
06A61488,592027.265171411
04A61504,518530.105577284
07A61533,1268459.19033109
05A61564,166392.089996504
07A61577,439609.748896757
04A61583,38134.3812785766
05A61595,262474.148489924
06A61605,404303.136844401
08A61710,519421.546455866
06A61722,57625.1104696484
00A61728,18473.2531878956
05A61746,230020.579487557
06A61759,161160.214123654
03A61782,610801.741260377
00A61789,16610.0617641333
01A61839,251312.491406822
06A61853,68304.1338058531
01A61905,837864.973492215
07A61971,6804.04039379785
05A61975,335145.05449541
02A61994,259098.264198603
00A62012,74600.2335934039
05A62023,446818.748741549
08A62031,417906.323480406
06A62037,215326.294363378
08A62056,339584.354982236
08A62056,420655.974086028
06A62104,33666.7056711545
08A62112,216442.017504436
08A62126,99884.6994872491
05A62136,293925.173620838
04A62184,117138.874955494
04A62238,71720.0173279123
02A62278,213664.180848254
08A62343,144579.003893468
05A62364,520948.091520954
08A62388,127440.836716753
09A62422,291936.604406774
05A62423,383819.299195364
07A62429,368005.527103794
02A62454,138453.029311716
00A62464,172303.400281461
01A62479,407415.752786949
00A62487,1062386.80595875
03A62527,392736.670392563
03A62549,28739.8119543106
02A62555,307298.916877019
08A62562,343170.112977614
08A62585,72188.1518591894
01A62622,115342.924282102
04A62634,126088.308727854
00A62639,1197827.027524
06A62749,644632.897749944
07A62770,97020.088556224
04A62817,31319.0344163944
05A62819,116074.829284381
00A62848,239794.117272342
03A62851,314258.359327593
03A62896,562338.18051208
06A62927,69641.4723052426
03A62929,530888.010825531
07A62956,258417.69382028
06A63114,22283.4497829304
02A63124,91434.4106826743
00A63158,420495.843585802
06A63172,103316.973209577
05A63187,94876.6067714683
02A63193,94521.1389922048
07A63204,69484.8348217333
04A63286,179406.440401299
04A63302,555083.915158243
04A63323,533120.022386511
01A63339,59301.1155863939
03A63361,198018.862890361
08A63366,263418.679297507
05A63368,156143.187602698
05A63463,642239.35921174
07A63480,45087.1291303479
08A63539,548174.227553743
01A63559,567948.171297799
01A63575,1009839.71170507
00A63600,284310.271435775
02A63616,320483.434760425
08A63628,38622.4609495226
05A63643,1113365.96346768
08A63658,521590.412075282
00A63663,413912.996028517
00A63825,419168.660317574
00A63851,452495.03357176
07A63868,84299.4163603207
00A63874,877461.023380261
06A63887,110112.339974351
01A63909,269340.726064864
00A63929,89149.749506162
02A63985,112914.775480442
02A63985,226406.502046366
03A64043,516129.93736784
09A64072,77334.5059764146
08A64089,213555.759299905
03A64103,60300.6566422996
06A64141,435656.623536474
09A64142,43722.753895631
08A64212,215059.144037527
09A64273,543400.977150037
03A64305,349423.711215296
04A64350,494620.9728732
05A64379,64382.4519774427
04A64547,413362.223392958
01A64575,66695.7865891413
03A64586,27373.0575879613
00A64626,192537.263113644
06A64637,736941.059978045
05A64654,67175.2268419892
08A64660,276020.438029438
07A64710,85619.0976088738
04A64725,151095.750807818
02A64742,141913.467402133
08A64743,24187.7470336629
05A64763,261362.994144338
07A64795,77920.2955016021
06A64831,192295.910888864
02A64883,332016.864461537
03A64893,173353.148338533
07A64922,285458.645812442
00A64924,106297.578145713
05A64929,158955.669742335
03A65024,51383.3785306778
01A65026,159550.946690728
05A65085,116648.796638843
09A65101,651667.051833791
02A65119,38195.2648572862
03A65223,48575.8763720452
08A65236,224669.456650315
01A65242,294988.447992152
04A65244,37456.2124681147
01A65275,15273.1435923961
04A65305,207691.919256445
07A65348,1017696.20418941
00A65376,388797.843133148
06A65386,226084.016777113
00A65419,39212.0232567504
02A65423,977161.035732317
07A65428,631420.328107087
00A65481,116049.768046419
02A65482,666296.225489415
06A65505,67234.6301543598
02A65526,686078.557655763
06A65532,423419.048359985
09A65558,68026.9645492714
02A65587,711339.530283134
00A65655,745761.12156068
05A65687,118130.942830007
04A65696,33280.1517440009
05A65742,107589.104442982
00A65786,1388633.11714487
06A65894,291193.377609756
02A65896,75318.5042390806
06A65897,375626.889624955
00A65929,70053.2398215501
04A65957,134349.23926066
05A65982,135090.748508125
05A65988,574154.035047304
07A66013,972686.895885798
07A66052,47979.640369318
03A66085,727872.33361273
05A66116,1003315.00672158
06A66154,318029.842275233
02A66210,83967.6761176598
04A66217,180018.909381271
03A66324,390556.813236838
09A66348,571995.657054495
03A66370,338542.345746661
04A66544,383135.986381858
07A66591,507671.968224266
07A66594,325385.199741624
05A66598,214056.402461922
02A66620,32834.306982798
07A66729,666875.97493945
03A66760,343855.73568934
08A66770,55537.9190537977
06A66774,476030.510395571
04A66869,119894.216738557
05A66873,523364.808349883
02A66881,71693.5374766577
02A66901,107505.813933701
04A66929,21540.5655239309
08A66956,88082.5960653287
07A67001,513880.023722117
02A67088,32407.0250733316
05A67093,916975.010291271
08A67131,84292.4609168933
03A67185,26328.8715503377
04A67204,871031.358844221
04A67262,639421.020944005
01A67265,88377.2307272067
04A67334,46580.9512813261
02A67342,245572.797350211
03A67423,28588.5246475559
03A67455,178765.928512251
09A67511,18618.7622306832
02A67513,153814.263425127
06A67515,460115.838569913
03A67521,147899.057436429
07A67529,580274.329592604
09A67550,221341.939764378
06A67635,972191.962141147
02A67655,144730.022309239
06A67659,39140.6936181676
04A67750,140462.627024507
08A67776,157953.810307591
00A67833,269880.988745782
08A67953,142695.530066069
03A67964,179045.866428634
01A67996,198403.218479021
01A68015,154959.665521752
07A68058,286277.738552659
04A68061,210906.364674954
08A68079,46724.3630272295
03A68094,862036.412182086
00A68132,239608.499540611
03A68165,187156.610812314
02A68175,562679.354971152
06A68204,47884.4960115857
07A68209,171848.382232933
03A68254,170639.331793344
05A68278,42095.9299709309
00A68283,60902.708137006
02A68294,659371.775631758
01A68303,133299.271462436
05A68341,62027.8721109207
03A68342,239077.356966873
01A68363,86950.0295380745
07A68388,451914.574428041
03A68390,295733.345460421
00A68394,397000.292562235
08A68415,1141267.14873028
04A68432,101257.564215889
06A68451,219952.617532373
01A68475,185219.061298337
08A68508,600789.728434272
07A68545,149429.460276373
00A68549,46438.0693410987
01A68564,255477.125110887
01A68580,27850.1847949543
01A68594,249422.514580644
04A68623,622565.716188111
06A68678,249030.387235087
01A68684,216448.592839499
07A68707,12698.4697467722
07A68766,69824.5905738998
01A68769,921134.425630136
03A68821,861704.456838885
03A68821,293736.0672486
07A68892,89697.6823757679
01A69027,133281.630200759
04A69034,24725.7926648319
00A69036,165176.270010272
08A69118,367808.76488306
01A69155,734506.218566619
03A69156,126219.627847247
05A69157,215798.766551423
08A69181,433383.670557929
00A69194,906355.897896017
01A69226,148713.696022367
01A69284,782050.759170316
03A69290,244279.185331329
04A69311,18835.2508788827
02A69341,249504.089923774
07A69355,85790.6960739204
09A69379,13023.5173252339
04A69402,489984.659970879
03A69408,344830.093288252
04A69481,649061.742509314
06A69500,126380.253629732
07A69515,634889.985039703
04A69528,671929.548456308
00A69577,418246.048554569
00A69636,60132.9611245558
06A69638,98353.0044879779
07A69720,59418.283786598
05A69757,96990.6348514044
08A69781,180540.169279209
02A69870,46876.6676162338
07A69881,124517.363743858
05A69884,103390.294527359
04A69896,567750.772548951
03A69930,100094.055480005
02A69943,97962.1142010786
08A69956,189363.712542552
03A69962,302696.539455746
09A69996,61624.0012013299
07A70001,249245.030622156
06A70025,1284620.34596954
06A70036,178070.793900412
06A70066,337165.323000475
07A70139,15848.8489321885
02A70145,92478.2310541154
00A70146,485388.468629889
02A70174,142791.625984776
08A70195,478684.690812636
01A70196,29031.4724444572
05A70231,255312.097666207
01A70237,167283.833047572
08A70281,326164.754934784
09A70305,193672.576422766
02A70315,802342.518159865
01A70373,43217.4290295214
06A70396,9869.12544980506
05A70405,164088.16810524
05A70412,886686.454089128
05A70416,374556.181979527
04A70423,205705.364601568
01A70431,510768.648553544
02A70451,1013195.31578369
06A70530,379894.835477538
06A70667,405243.027427054
06A70667,639680.146496823
01A70669,195134.554420105
01A70669,119856.311188417
08A70680,104143.536198377
07A70690,170357.866808439
02A70711,129247.385138912
04A70715,77018.6309416212
04A70761,193679.787409321
06A70815,162405.928111459
07A70863,565338.677710005
08A70911,267292.52512165
04A71013,601601.283411555
06A71028,256590.835016905
07A71056,171282.259033742
02A71079,275290.78574113
08A71083,321012.998635121
08A71086,127344.720744363
00A71107,358839.243794593
03A71306,79001.2650042389
06A71315,594484.169664856
01A71372,152008.436683058
02A71434,361654.792381913
02A71456,603363.558005548
04A71555,302823.963832517
05A71639,261563.528444319
07A71688,174569.853241444
06A71741,41084.8165137842
03A71762,103392.246361013
01A71789,56421.8447081982
06A71800,299957.533984211
09A71808,319592.52543189
07A71847,60024.330098439
03A71887,137301.04297325
02A71896,830315.344099456
02A71916,549589.583014972
09A71950,290474.522461377
08A71964,164531.031020689
06A71984,130312.730871459
03A72019,270770.15506711
04A72022,180041.092831491
03A72031,47423.6542445484
06A72089,119048.229093685
07A72164,219075.252200097
05A72170,93010.2959057474
06A72174,34923.3524326566
03A72177,236757.50313752
02A72197,239786.291006237
01A72201,154703.925088843
03A72252,546222.015927293
03A72252,151741.623729838
07A72254,188985.48033241
03A72345,54241.2003767372
06A72377,152707.019670463
02A72387,40421.2971136639
07A72397,134155.576291509
08A72405,160264.231466067
02A72421,694107.397582875
04A72426,123845.542039376
02A72430,391348.033267609
07A72436,109172.652595347
01A72437,360198.836095364
04A72440,78594.0492020216
02A72445,168257.010108739
09A72467,132198.08944681
05A72496,71369.6549768129
02A72497,203957.44375958
05A72530,39974.3170260569
08A72551,192623.23908745
09A72597,130414.305765474
08A72603,372581.156098418
04A72615,304269.98388109
05A72669,218316.446502749
01A72705,171463.167498269
02A72706,359082.471255464
04A72730,149763.062530278
03A72763,18138.4372843612
00A72810,396349.441102422
07A72816,248356.051039054
01A72846,706982.450208397
07A72876,277564.907503202
03A72884,207137.556235782
02A72914,44817.8756407166
03A72941,743055.182148742
05A72984,131837.208546689
02A73000,535559.653577984
09A73014,9776.85230396556
07A73015,164535.829932001
03A73032,116578.000375121
01A73057,125768.681449456
04A73074,785710.192024365
09A73129,158609.563525023
08A73221,459163.164643782
02A73241,132137.232903771
05A73270,74066.6734983815
02A73297,74830.0550967024
08A73325,134733.392243412
05A73440,336358.577895391
09A73481,30378.2571441102
02A73500,59056.455151988
03A73503,104440.598044612
01A73674,394323.97397036
08A73682,80567.4956974044
02A73689,78377.8116687201
08A73730,219133.584881491
07A73769,290315.146876715
08A73777,132245.004873242
07A73827,106586.712893915
09A73834,66643.6489289851
05A73893,405320.53537881
06A73911,410175.886999355
05A73915,934771.745117404
05A73932,172025.959783118
05A73966,15160.3084790915
05A73993,368595.88401653
06A74064,407850.226691343
08A74081,62460.889075267
06A74082,963325.727621348
06A74082,189807.574050372
02A74114,589713.732067133
04A74122,821014.722507526
06A74161,107991.079529594
07A74252,236046.523375049
04A74284,76776.0015801484
08A74288,14813.7642852216
02A74324,456117.853101929
02A74330,318534.07839002
01A74388,31438.1269909282
01A74406,123457.43153176
09A74513,642152.406211365
09A74549,79286.4397916974
03A74563,770558.03069654
06A74569,26873.6652967698
01A74645,21674.2690517272
00A74674,173091.007928404
05A74717,79911.7465272333
06A74764,441541.770453834
08A74769,205025.470179644
04A74777,502949.475816787
04A74792,136891.461427538
02A74806,137505.869689747
07A74872,160732.678701194
07A74872,677919.43516151
07A74907,166784.63185349
06A74954,101808.879708907
04A74981,159273.497843088
03A75060,37454.7261365856
07A75141,92358.2435837536
02A75158,104096.989774344
07A75168,129904.222402396
01A75176,393546.052143006
06A75189,53110.5122802038
06A75207,43472.1561314746
09A75219,378355.20627061
05A75224,35400.2258403475
06A75242,315285.073056048
08A75249,111844.363812552
08A75260,248232.824511772
03A75267,16265.818301695
07A75282,18761.8357165025
04A75411,165181.535722381
06A75452,474747.499715307
03A75476,184510.223862064
04A75478,167279.933336461
04A75509,354394.568585747
01A75521,48727.6247149959
03A75567,786245.288727487
02A75571,115901.378415
01A75591,38252.6991441322
05A75592,89645.3062518579
04A75593,44384.1327424911
06A75610,300799.384339786
09A75659,237289.31149429
07A75665,457127.767034464
02A75709,813576.771466006
07A75714,191793.179914096
05A75745,149874.00643157
02A75746,197668.287886847
08A75803,616321.369564181
01A75804,263959.465500033
06A75822,487900.604620508
07A75908,75131.832648168
06A75963,989775.779906978
03A75966,42082.967901699
04A75968,80023.8371776165
02A76001,466838.683526188
02A76001,354188.002769619
08A76054,90386.9467310696
04A76061,298155.917483051
00A76153,30419.0572703897
05A76186,117536.232740205
03A76206,161964.453086365
05A76246,515277.646567079
04A76273,812295.27097823
07A76283,81126.6471052688
07A76428,180146.759830175
02A76461,121579.455972796
05A76508,610871.682181262
09A76581,198397.207218375
04A76609,99257.1918404553
00A76620,610482.120068952
01A76623,215855.8676791
07A76648,210541.704223378
07A76648,139940.999317103
07A76656,158866.946385566
06A76667,373585.685021632
04A76682,1166733.57834127
02A76709,36512.2597862753
01A76762,170737.210591599
05A76781,356126.052465453
09A76832,569495.10607284
08A76839,21587.2452083425
00A76912,637597.571119249
08A76921,6517.80397975781
08A76966,619905.473370503
07A76988,141190.570964637
00A76992,178339.414937523
02A77005,168682.619511019
05A77010,237759.194098566
08A77039,589719.657012173
06A77076,133647.611523508
03A77080,56377.4561909782
02A77085,362020.15525455
02A77117,305265.960517159
01A77137,512639.624028221
04A77152,33035.1424195975
04A77158,613577.409424538
09A77200,888441.61548527
08A77293,103895.0752096
06A77309,416593.816691197
05A77317,529187.926520862
08A77349,857374.558592435
07A77351,426996.463747516
00A77374,171371.907002381
01A77427,394990.523432538
02A77454,112728.184686385
02A77514,73798.6385798736
04A77582,709479.908458753
07A77606,306993.597791736
02A77621,257891.717155803
07A77628,265435.356352759
04A77661,62275.0952812364
00A77716,959829.325916034
05A77767,133403.892272261
05A77767,375338.003460294
04A77814,907346.164834322
07A77839,47023.1661249571
05A77849,54117.5996378617
06A77856,1297076.30390738
05A77857,359147.584400129
01A77860,1655445.77764893
03A77868,215504.085619025
01A77887,43637.0517101166
04A77892,663056.594577409
09A77966,1368175.31416294
06A77970,333231.008504657
08A78004,1640878.80080952
09A78013,95322.2880365268
00A78051,576783.01389994
08A78072,395662.752742486
08A78083,435750.393012888
09A78111,264342.492409227
07A78113,136937.861752884
02A78124,852831.437310071
07A78131,314729.988756892
00A78137,51086.9869300808
00A78137,30937.2786426963
07A78155,58515.0143654552
01A78204,263633.569767781
03A78236,316667.497321146
05A78259,273348.605312368
05A78266,129126.472558592
07A78277,89553.6428148252
06A78318,15826.2940973581
02A78328,280686.231825724
03A78362,432731.951708327
09A78435,406557.41791782
02A78512,511894.512943612
06A78517,338711.962723054
06A78538,63766.9117595481
07A78540,132843.37124329
08A78572,360447.52591838
05A78633,335688.447290491
05A78640,312020.926295028
00A78655,195315.009754206
08A78672,273517.564653515
04A78673,742771.13522531
07A78709,229743.270859141
03A78715,23206.5764527599
01A78723,122143.512924106
01A78723,460953.887513834
07A78810,168748.318338858
05A78821,187846.986350747
06A78832,101637.516552944
02A78887,1229257.81603315
08A78935,473666.532940667
06A78996,429306.123684821
08A79015,71731.4698328236
09A79024,213545.49010941
07A79066,887838.816375013
08A79187,349435.319074591
06A79193,79017.641127459
02A79218,51510.489884596
01A79221,387160.265472348
06A79311,586748.624856337
01A79314,24928.918400971
08A79317,323187.751623255
08A79317,187860.168171781
02A79354,874423.393296004
04A79381,131295.50762148
01A79383,280586.389268522
07A79419,229489.636183012
04A79500,115781.311883322
04A79590,96504.1997068052
09A79624,25085.5628715181
03A79662,838172.741580541
03A79688,317659.8940358
03A79692,483628.1543375
09A79730,67928.4905042926
01A79738,135703.021850048
01A79764,185619.99948038
03A79821,867488.536691425
09A79883,122576.462762116
00A79919,72171.680121204
02A79934,115146.801980608
03A79944,345744.724708654
04A79991,301662.943466021
00A80021,8017.97662422785
04A80023,258427.513908082
05A80030,688085.272075672
09A80047,3329.12492715952
08A80058,114781.324305013
05A80128,250500.484942052
04A80138,21074.8949707686
06A80143,77417.5140095135
09A80153,91520.4917985149
03A80160,955558.094352836
08A80161,60125.6311673014
09A80178,73364.6445464903
05A80189,60962.8717448294
00A80191,105931.718497978
01A80206,30248.987062436
05A80328,468178.828246712
03A80352,197214.051523291
08A80357,489522.636874141
09A80383,198533.001664539
01A80406,449418.245781662
05A80416,309038.708875672
04A80475,193741.438079194
09A80476,1440056.95540174
01A80502,262063.795047824
05A80545,134561.569888146
00A80588,358842.985512001
04A80622,408503.279366891
07A80705,720409.302344688
06A80708,38203.2155411625
08A80738,67851.77063543
08A80738,94248.0956566062
07A80746,280600.297058349
03A80800,239287.751984243
01A80807,375875.511582582
01A80848,132871.611033755
07A80870,34660.6324233605
08A80882,267508.441650004
06A80904,88630.8432468487
02A80914,315606.933071293
04A80967,231190.573834663
08A80980,67475.6673733647
01A81025,94106.6756588036
09A81030,479792.922353773
09A81058,301812.54111833
09A81088,1585651.51230797
01A81097,66560.2550418372
02A81128,227539.967984617
04A81132,386742.208487745
02A81137,881950.712437644
06A81142,89474.9945905409
04A81147,166524.203539204
02A81152,14590.1947007359
05A81165,182754.447332943
03A81179,19776.7836393216
06A81240,111947.082941713
08A81282,54162.3894823513
01A81292,190888.641099831
08A81296,47500.9631857891
09A81397,88664.7323329931
01A81478,59846.3464404408
05A81492,84020.9606994826
01A81507,312630.215440254
08A81614,99836.6533760137
06A81631,156202.783284945
06A81636,99726.2245409193
02A81699,299010.656380107
08A81707,13502.2342614736
03A81728,47729.9322556412
05A81770,88856.5521933515
03A81859,21015.779905192
07A81872,538704.824563409
05A81873,261111.65992561
04A81894,252723.393004369
06A81962,97666.0852951274
06A82004,211475.613281645
06A82004,261070.666421618
02A82017,51859.4817456255
01A82034,474880.090831805
08A82082,238954.461006831
05A82119,193369.704142637
07A82120,93607.0333377978
06A82153,250464.751504991
02A82176,137859.043889723
07A82177,107478.074991455
06A82275,280338.964306421
04A82279,353259.428073376
07A82308,460317.990047548
05A82329,110577.15577853
02A82342,792524.998781919
01A82367,82076.1492613561
02A82437,70023.6453270033
05A82442,78789.4177566054
03A82493,728286.252688818
04A82499,112761.873983518
07A82523,669269.210694729
07A82537,184234.100300944
06A82561,433588.391524421
09A82600,818212.802092367
04A82612,1145583.60536992
01A82616,17446.3586638585
02A82654,252321.737066797
06A82808,130923.112458515
08A82846,241538.437658155
03A82931,28604.2698088048
02A82967,22753.7378170076
03A83005,294865.657211371
07A83145,468615.689450785
04A83160,32075.3900515159
01A83178,50659.9397635431
07A83180,228146.908493025
02A83273,798493.387901486
03A83289,623737.278075632
06A83324,70677.0418415062
06A83354,73694.393564173
07A83383,75391.4070619777
07A83392,616054.888270866
00A83422,420480.981635468
03A83435,674062.730301085
07A83445,98195.319923445
08A83480,102859.672423263
05A83492,148084.94685758
04A83557,142764.005316104
04A83609,53435.0408912749
02A83621,299396.034244959
01A83672,391521.074759253
06A83775,433017.588788985
01A83808,285919.028110096
09A83833,10047.6942381389
08A83853,889458.278261227
05A83885,1061234.88480774
02A83937,48819.0321817756
00A83996,77961.1707824656
03A84013,190690.133167493
05A84036,49712.6247662699
04A84048,23746.0797428022
01A84063,870303.102750771
00A84121,240221.729631809
04A84149,680736.148631017
07A84179,52084.9884534031
09A84213,540952.493111623
06A84229,31094.1289662047
02A84240,37107.62742854
01A84276,407846.365381555
04A84278,171739.593330663
08A84282,165083.974869319
02A84295,285339.745386924
05A84383,404027.743911704
01A84396,505908.171456849
09A84467,196180.618950159
03A84488,784867.543694655
08A84500,36478.7933230849
05A84506,119614.279905509
04A84531,135556.057752493
03A84542,349075.681231821
01A84556,1125209.91930235
06A84563,28893.7910357421
05A84607,137177.19325984
03A84614,482788.17269656
06A84632,53770.0048470379
01A84642,57751.2690902297
04A84644,56979.0788846533
03A84653,53974.9007517969
01A84655,641022.986226514
03A84659,248085.018956395
01A84748,105072.759639352
07A84749,236324.565227556
03A84783,66913.5758039119
07A84791,820195.886293361
01A84876,284318.675860679
08A84921,344335.026728681
05A84926,37526.0938185968
04A84927,207226.107032531
02A84947,35751.7066374265
05A84951,186763.415439743
04A84978,208208.376743895
02A85068,137704.232517414
02A85093,70880.5516969869
03A85113,87702.5468920119
01A85169,70694.0807500444
05A85229,49913.9393242256
03A85273,504891.856984783
05A85303,12388.4338724023
04A85311,236946.589311959
06A85314,510331.084313557
03A85324,422771.928566129
06A85376,143046.187932878
01A85387,129969.823867347
04A85388,399534.943814685
07A85455,166153.087508914
07A85465,110477.80588338
07A85474,1073199.43638946
04A85477,89458.6411564093
03A85545,267052.347002064
03A85716,691254.170907602
01A85728,244102.284727733
04A85740,564059.262767523
02A85741,288291.006385609
02A85741,563644.166665022
06A85744,345348.689814782
06A85774,258627.151863713
07A85807,13497.7415439621
03A85833,1032249.92999789
06A85839,633867.510381426
07A85866,87291.062550969
06A85885,311468.541234701
09A85904,211729.844912206
04A85933,196680.965355961
02A86003,617518.319086567
07A86009,40520.5249868148
04A86026,171632.611744455
04A86096,92208.2031731871
08A86127,758414.386031921
07A86134,578296.78388019
08A86142,492690.444722238
02A86167,581205.564178669
03A86178,86572.4919801943
01A86187,350497.513308109
03A86188,21242.4566983575
01A86192,208995.684899173
01A86213,103373.383573661
04A86244,42318.2949851372
08A86252,138755.399734383
08A86258,530767.217830692
08A86282,462610.988297878
09A86315,154045.407381826
02A86362,217288.180541574
02A86396,225781.454823993
03A86408,154224.605911176
05A86409,589751.222807454
01A86511,225205.234467143
09A86526,118588.634045419
01A86560,67648.6038885168
02A86561,319576.240156471
04A86588,655076.452324781
05A86660,374409.823734069
07A86668,82471.6319371764
09A86731,47097.3056100467
02A86745,18065.6741894091
02A86753,129377.746075364
06A86781,836089.696454535
06A86855,655699.728828565
01A86873,655177.810283806
08A86874,180637.776106158
02A86875,75947.2842141097
03A86882,210135.475772821
05A86890,158815.412509266
06A86905,241987.908463109
02A86925,87151.8402316505
02A86926,356511.23003913
09A86929,269048.427596976
06A86958,676780.261973802
04A86970,104245.443350606
02A87060,282045.719106361
09A87085,11194.5799704188
02A87106,556024.311223302
01A87120,364646.793909903
07A87150,103094.031466011
03A87151,48728.3346985303
09A87246,47296.4344502848
04A87331,451184.865373875
02A87350,70019.0946908695
05A87380,80578.024773517
05A87380,533861.221741977
07A87450,52789.1907806852
09A87464,42189.2691348119
04A87467,44934.3520032788
07A87485,1202118.77423427
02A87494,46197.3626420808
09A87667,60957.3165087792
00A87707,49272.9702189902
04A87720,237364.886148883
04A87768,130194.938847059
09A87823,235983.610433289
09A87823,611558.294168064
03A87832,493702.352632493
00A87880,227155.46903008
02A87886,171147.098122299
04A87887,141992.111661166
04A87936,444605.28030151
09A87959,155131.549343269
05A87975,210561.348805485
01A87980,70263.339526695
07A87993,172794.948709401
00A88020,105593.448633564
07A88024,206944.5374891
02A88026,463833.241723213
06A88040,43688.5070254716
03A88042,210386.700350064
01A88061,88839.0984916084
07A88074,156919.05632812
09A88135,60933.2179079744
04A88158,56792.7556042788
08A88176,663765.902030984
07A88211,177704.161766218
04A88248,410299.007345521
03A88255,12058.208068193
03A88262,174923.277186493
07A88292,37933.1681570921
03A88293,107634.647797849
09A88301,733499.086207515
07A88314,833323.292964519
02A88342,34304.9198537959
01A88349,131755.726224729
03A88365,562572.723497262
03A88390,53809.0552636228
07A88421,735533.697612614
07A88436,71307.806951066
04A88440,867271.858277012
01A88475,214524.076070451
05A88651,587280.158705408
03A88655,32983.5904485471
03A88657,261961.644537436
01A88668,765564.533956824
02A88683,31312.9771203001
08A88725,333541.938021493
00A88782,179766.06364223
03A88788,587254.197007657
01A88808,93507.5328881571
07A88818,71276.0521299214
